id_keep,prot_id,genome
Others.component_1,EHK15221.1,GCA_000170995
Others.component_1,EHK15226.1,GCA_000170995
NA,EHK15215.1,GCA_000170995
NA,EHK15216.1,GCA_000170995
NA,EHK15217.1,GCA_000170995
NA,EHK15218.1,GCA_000170995
mix.component_48,EHK15794.1,GCA_000170995
mix.component_48,EHK15796.1,GCA_000170995
mix.component_48,EHK15798.1,GCA_000170995
mix.component_48,EHK15800.1,GCA_000170995
mix.component_48,EHK15802.1,GCA_000170995
mix.component_48,EHK15805.1,GCA_000170995
mix.component_48,EHK15807.1,GCA_000170995
Others.component_11,EHK15794.1,GCA_000170995
Others.component_11,EHK15796.1,GCA_000170995
Others.component_11,EHK15798.1,GCA_000170995
Others.component_11,EHK15800.1,GCA_000170995
Others.component_11,EHK15802.1,GCA_000170995
Others.component_11,EHK15805.1,GCA_000170995
Others.component_11,EHK15807.1,GCA_000170995
mix.component_61,EHK15794.1,GCA_000170995
mix.component_61,EHK15796.1,GCA_000170995
mix.component_61,EHK15798.1,GCA_000170995
mix.component_61,EHK15800.1,GCA_000170995
mix.component_61,EHK15802.1,GCA_000170995
mix.component_61,EHK15805.1,GCA_000170995
mix.component_61,EHK15807.1,GCA_000170995
mix.component_61,EHK15809.1,GCA_000170995
mix.component_61,EHK15812.1,GCA_000170995
mix.component_61,EHK15813.1,GCA_000170995
mix.component_61,EHK15815.1,GCA_000170995
PKSI.component_29,EHK15794.1,GCA_000170995
PKSI.component_29,EHK15796.1,GCA_000170995
PKSI.component_29,EHK15798.1,GCA_000170995
PKSI.component_29,EHK15800.1,GCA_000170995
PKSI.component_29,EHK15802.1,GCA_000170995
PKSI.component_29,EHK15805.1,GCA_000170995
PKSI.component_29,EHK15807.1,GCA_000170995
PKSI.component_29,EHK15809.1,GCA_000170995
PKSI.component_29,EHK15812.1,GCA_000170995
PKSI.component_29,EHK15813.1,GCA_000170995
PKSI.component_29,EHK15815.1,GCA_000170995
NA,EHK16350.1,GCA_000170995
NA,EHK16353.1,GCA_000170995
NA,EHK16355.1,GCA_000170995
NA,EHK16356.1,GCA_000170995
NA,EHK16359.1,GCA_000170995
NA,EHK16361.1,GCA_000170995
NA,EHK16362.1,GCA_000170995
NA,EHK16365.1,GCA_000170995
NA,EHK16366.1,GCA_000170995
mix.component_5,EHK16350.1,GCA_000170995
mix.component_5,EHK16353.1,GCA_000170995
mix.component_5,EHK16355.1,GCA_000170995
mix.component_5,EHK16356.1,GCA_000170995
Terpene.component_6,EHK16350.1,GCA_000170995
Terpene.component_6,EHK16353.1,GCA_000170995
Terpene.component_6,EHK16355.1,GCA_000170995
Terpene.component_6,EHK16356.1,GCA_000170995
mix.component_18,EHK16905.1,GCA_000170995
mix.component_18,EHK16907.1,GCA_000170995
mix.component_18,EHK16908.1,GCA_000170995
mix.component_18,EHK16909.1,GCA_000170995
mix.component_18,EHK16912.1,GCA_000170995
mix.component_18,EHK16914.1,GCA_000170995
mix.component_18,EHK16918.1,GCA_000170995
mix.component_18,EHK16920.1,GCA_000170995
PKSI.component_11,EHK16905.1,GCA_000170995
PKSI.component_11,EHK16907.1,GCA_000170995
PKSI.component_11,EHK16908.1,GCA_000170995
PKSI.component_11,EHK16909.1,GCA_000170995
PKSI.component_11,EHK16912.1,GCA_000170995
PKSI.component_11,EHK16914.1,GCA_000170995
PKSI.component_11,EHK16918.1,GCA_000170995
PKSI.component_11,EHK16920.1,GCA_000170995
mix.component_43,EHK16905.1,GCA_000170995
mix.component_43,EHK16907.1,GCA_000170995
mix.component_43,EHK16908.1,GCA_000170995
mix.component_43,EHK16909.1,GCA_000170995
mix.component_43,EHK16912.1,GCA_000170995
mix.component_43,EHK16914.1,GCA_000170995
mix.component_43,EHK16918.1,GCA_000170995
mix.component_43,EHK16920.1,GCA_000170995
PKSI.component_3,EHK16905.1,GCA_000170995
PKSI.component_3,EHK16907.1,GCA_000170995
PKSI.component_3,EHK16908.1,GCA_000170995
PKSI.component_3,EHK16909.1,GCA_000170995
PKSI.component_3,EHK16912.1,GCA_000170995
PKSI.component_3,EHK16914.1,GCA_000170995
PKSI.component_3,EHK16918.1,GCA_000170995
PKSI.component_3,EHK16920.1,GCA_000170995
mix.component_82,EHK16905.1,GCA_000170995
mix.component_82,EHK16907.1,GCA_000170995
mix.component_82,EHK16908.1,GCA_000170995
mix.component_82,EHK16909.1,GCA_000170995
mix.component_82,EHK16912.1,GCA_000170995
mix.component_82,EHK16914.1,GCA_000170995
mix.component_82,EHK16918.1,GCA_000170995
PKSI.component_37,EHK16905.1,GCA_000170995
PKSI.component_37,EHK16907.1,GCA_000170995
PKSI.component_37,EHK16908.1,GCA_000170995
PKSI.component_37,EHK16909.1,GCA_000170995
PKSI.component_37,EHK16912.1,GCA_000170995
PKSI.component_37,EHK16914.1,GCA_000170995
PKSI.component_37,EHK16918.1,GCA_000170995
NA,EHK17401.1,GCA_000170995
NA,EHK17402.1,GCA_000170995
NA,EHK17403.1,GCA_000170995
NA,EHK17405.1,GCA_000170995
NA,EHK17407.1,GCA_000170995
mix.component_15,EHK18257.1,GCA_000170995
mix.component_15,EHK18258.1,GCA_000170995
mix.component_15,EHK18259.1,GCA_000170995
Terpene.component_12,EHK18257.1,GCA_000170995
Terpene.component_12,EHK18258.1,GCA_000170995
Terpene.component_12,EHK18259.1,GCA_000170995
mix.component_35,EHK18257.1,GCA_000170995
mix.component_35,EHK18258.1,GCA_000170995
mix.component_35,EHK18259.1,GCA_000170995
mix.component_35,EHK18263.1,GCA_000170995
mix.component_35,EHK18264.1,GCA_000170995
mix.component_35,EHK18267.1,GCA_000170995
mix.component_35,EHK18268.1,GCA_000170995
mix.component_35,EHK18269.1,GCA_000170995
PKSI.component_7,EHK18257.1,GCA_000170995
PKSI.component_7,EHK18258.1,GCA_000170995
PKSI.component_7,EHK18259.1,GCA_000170995
PKSI.component_7,EHK18263.1,GCA_000170995
PKSI.component_7,EHK18264.1,GCA_000170995
PKSI.component_7,EHK18267.1,GCA_000170995
PKSI.component_7,EHK18268.1,GCA_000170995
PKSI.component_7,EHK18269.1,GCA_000170995
NA,EHK18257.1,GCA_000170995
NA,EHK18258.1,GCA_000170995
NA,EHK18259.1,GCA_000170995
NA,EHK18263.1,GCA_000170995
NA,EHK18264.1,GCA_000170995
NA,EHK18267.1,GCA_000170995
NA,EHK18268.1,GCA_000170995
NA,EHK18269.1,GCA_000170995
NA,EHK18273.1,GCA_000170995
NA,EHK18275.1,GCA_000170995
mix.component_45,EHK18257.1,GCA_000170995
mix.component_45,EHK18258.1,GCA_000170995
mix.component_45,EHK18259.1,GCA_000170995
mix.component_45,EHK18263.1,GCA_000170995
mix.component_45,EHK18264.1,GCA_000170995
mix.component_45,EHK18267.1,GCA_000170995
mix.component_45,EHK18268.1,GCA_000170995
mix.component_45,EHK18269.1,GCA_000170995
PKSI.component_42,EHK18257.1,GCA_000170995
PKSI.component_42,EHK18258.1,GCA_000170995
PKSI.component_42,EHK18259.1,GCA_000170995
PKSI.component_42,EHK18263.1,GCA_000170995
PKSI.component_42,EHK18264.1,GCA_000170995
PKSI.component_42,EHK18267.1,GCA_000170995
PKSI.component_42,EHK18268.1,GCA_000170995
PKSI.component_42,EHK18269.1,GCA_000170995
mix.component_6,EHK18657.1,GCA_000170995
mix.component_6,EHK18658.1,GCA_000170995
mix.component_6,EHK18660.1,GCA_000170995
mix.component_6,EHK18664.1,GCA_000170995
mix.component_6,EHK18666.1,GCA_000170995
mix.component_6,EHK18667.1,GCA_000170995
mix.component_6,EHK18669.1,GCA_000170995
mix.component_6,EHK18671.1,GCA_000170995
NRPS.component_1,EHK18657.1,GCA_000170995
NRPS.component_1,EHK18658.1,GCA_000170995
NRPS.component_1,EHK18660.1,GCA_000170995
NRPS.component_1,EHK18664.1,GCA_000170995
NRPS.component_1,EHK18666.1,GCA_000170995
NRPS.component_1,EHK18667.1,GCA_000170995
NRPS.component_1,EHK18669.1,GCA_000170995
NRPS.component_1,EHK18671.1,GCA_000170995
mix.component_59,EHK18657.1,GCA_000170995
mix.component_59,EHK18658.1,GCA_000170995
mix.component_59,EHK18660.1,GCA_000170995
mix.component_59,EHK18664.1,GCA_000170995
mix.component_59,EHK18666.1,GCA_000170995
mix.component_59,EHK18667.1,GCA_000170995
mix.component_59,EHK18669.1,GCA_000170995
mix.component_59,EHK18671.1,GCA_000170995
Others.component_2,EHK18657.1,GCA_000170995
Others.component_2,EHK18658.1,GCA_000170995
Others.component_2,EHK18660.1,GCA_000170995
Others.component_2,EHK18664.1,GCA_000170995
Others.component_2,EHK18666.1,GCA_000170995
Others.component_2,EHK18667.1,GCA_000170995
Others.component_2,EHK18669.1,GCA_000170995
Others.component_2,EHK18671.1,GCA_000170995
mix.component_57,EHK18657.1,GCA_000170995
mix.component_57,EHK18658.1,GCA_000170995
mix.component_57,EHK18660.1,GCA_000170995
mix.component_57,EHK18664.1,GCA_000170995
mix.component_57,EHK18666.1,GCA_000170995
mix.component_57,EHK18667.1,GCA_000170995
mix.component_57,EHK18669.1,GCA_000170995
mix.component_57,EHK18671.1,GCA_000170995
mix.component_57,EHK18678.1,GCA_000170995
mix.component_57,EHK18680.1,GCA_000170995
mix.component_57,EHK18681.1,GCA_000170995
mix.component_57,EHK18683.1,GCA_000170995
mix.component_57,EHK18685.1,GCA_000170995
mix.component_57,EHK18687.1,GCA_000170995
mix.component_57,EHK18688.1,GCA_000170995
NRPS.component_9,EHK18657.1,GCA_000170995
NRPS.component_9,EHK18658.1,GCA_000170995
NRPS.component_9,EHK18660.1,GCA_000170995
NRPS.component_9,EHK18664.1,GCA_000170995
NRPS.component_9,EHK18666.1,GCA_000170995
NRPS.component_9,EHK18667.1,GCA_000170995
NRPS.component_9,EHK18669.1,GCA_000170995
NRPS.component_9,EHK18671.1,GCA_000170995
NRPS.component_9,EHK18678.1,GCA_000170995
NRPS.component_9,EHK18680.1,GCA_000170995
NRPS.component_9,EHK18681.1,GCA_000170995
NRPS.component_9,EHK18683.1,GCA_000170995
NRPS.component_9,EHK18685.1,GCA_000170995
NRPS.component_9,EHK18687.1,GCA_000170995
NRPS.component_9,EHK18688.1,GCA_000170995
NA,EHK19703.1,GCA_000170995
NA,EHK19704.1,GCA_000170995
NA,EHK19705.1,GCA_000170995
NA,EHK19707.1,GCA_000170995
NA,EHK19709.1,GCA_000170995
NA,EHK19710.1,GCA_000170995
NA,EHK19711.1,GCA_000170995
mix.component_34,EHK19963.1,GCA_000170995
mix.component_34,EHK19964.1,GCA_000170995
mix.component_34,EHK19965.1,GCA_000170995
mix.component_34,EHK19967.1,GCA_000170995
mix.component_34,EHK19969.1,GCA_000170995
mix.component_34,EHK19971.1,GCA_000170995
mix.component_34,EHK19973.1,GCA_000170995
mix.component_34,EHK19974.1,GCA_000170995
mix.component_34,EHK19976.1,GCA_000170995
PKSI.component_13,EHK19963.1,GCA_000170995
PKSI.component_13,EHK19964.1,GCA_000170995
PKSI.component_13,EHK19965.1,GCA_000170995
PKSI.component_13,EHK19967.1,GCA_000170995
PKSI.component_13,EHK19969.1,GCA_000170995
PKSI.component_13,EHK19971.1,GCA_000170995
PKSI.component_13,EHK19973.1,GCA_000170995
PKSI.component_13,EHK19974.1,GCA_000170995
PKSI.component_13,EHK19976.1,GCA_000170995
mix.component_72,EHK19963.1,GCA_000170995
mix.component_72,EHK19964.1,GCA_000170995
mix.component_72,EHK19965.1,GCA_000170995
mix.component_72,EHK19967.1,GCA_000170995
mix.component_72,EHK19969.1,GCA_000170995
mix.component_72,EHK19971.1,GCA_000170995
mix.component_72,EHK19973.1,GCA_000170995
mix.component_72,EHK19974.1,GCA_000170995
mix.component_72,EHK19976.1,GCA_000170995
NRPS.component_20,EHK19963.1,GCA_000170995
NRPS.component_20,EHK19964.1,GCA_000170995
NRPS.component_20,EHK19965.1,GCA_000170995
NRPS.component_20,EHK19967.1,GCA_000170995
NRPS.component_20,EHK19969.1,GCA_000170995
NRPS.component_20,EHK19971.1,GCA_000170995
NRPS.component_20,EHK19973.1,GCA_000170995
NRPS.component_20,EHK19974.1,GCA_000170995
NRPS.component_20,EHK19976.1,GCA_000170995
NA,EHK19963.1,GCA_000170995
NA,EHK19964.1,GCA_000170995
NA,EHK19965.1,GCA_000170995
NA,EHK19967.1,GCA_000170995
NA,EHK19969.1,GCA_000170995
NA,EHK19971.1,GCA_000170995
NA,EHK19973.1,GCA_000170995
NA,EHK19974.1,GCA_000170995
NA,EHK19976.1,GCA_000170995
NA,EHK19977.1,GCA_000170995
NA,EHK20228.1,GCA_000170995
NA,EHK20229.1,GCA_000170995
NA,EHK20233.1,GCA_000170995
NA,EHK20235.1,GCA_000170995
NA,EHK20236.1,GCA_000170995
NA,EHK20240.1,GCA_000170995
NA,EHK20243.1,GCA_000170995
NA,EHK20244.1,GCA_000170995
NA,EHK20246.1,GCA_000170995
NA,EHK20247.1,GCA_000170995
NA,EHK20248.1,GCA_000170995
NA,EHK20249.1,GCA_000170995
NA,EHK20430.1,GCA_000170995
NA,EHK20251.1,GCA_000170995
mix.component_32,EHK20434.1,GCA_000170995
mix.component_32,EHK20439.1,GCA_000170995
mix.component_32,EHK20443.1,GCA_000170995
mix.component_32,EHK20445.1,GCA_000170995
mix.component_32,EHK20447.1,GCA_000170995
NRPS.component_29,EHK20434.1,GCA_000170995
NRPS.component_29,EHK20439.1,GCA_000170995
NRPS.component_29,EHK20443.1,GCA_000170995
NRPS.component_29,EHK20445.1,GCA_000170995
NRPS.component_29,EHK20447.1,GCA_000170995
PKS-NRP_Hybrids.component_12,EHK20434.1,GCA_000170995
PKS-NRP_Hybrids.component_12,EHK20439.1,GCA_000170995
PKS-NRP_Hybrids.component_12,EHK20443.1,GCA_000170995
PKS-NRP_Hybrids.component_12,EHK20445.1,GCA_000170995
PKS-NRP_Hybrids.component_12,EHK20447.1,GCA_000170995
PKSI.component_32,EHK20434.1,GCA_000170995
PKSI.component_32,EHK20439.1,GCA_000170995
PKSI.component_32,EHK20443.1,GCA_000170995
PKSI.component_32,EHK20445.1,GCA_000170995
PKSI.component_32,EHK20447.1,GCA_000170995
mix.component_63,EHK20641.1,GCA_000170995
mix.component_63,EHK20642.1,GCA_000170995
mix.component_63,EHK20643.1,GCA_000170995
mix.component_63,EHK20644.1,GCA_000170995
mix.component_63,EHK20648.1,GCA_000170995
mix.component_63,EHK20649.1,GCA_000170995
mix.component_63,EHK20651.1,GCA_000170995
mix.component_63,EHK20653.1,GCA_000170995
mix.component_63,EHK20654.1,GCA_000170995
mix.component_63,EHK20657.1,GCA_000170995
NRPS.component_18,EHK20641.1,GCA_000170995
NRPS.component_18,EHK20642.1,GCA_000170995
NRPS.component_18,EHK20643.1,GCA_000170995
NRPS.component_18,EHK20644.1,GCA_000170995
NRPS.component_18,EHK20648.1,GCA_000170995
NRPS.component_18,EHK20649.1,GCA_000170995
NRPS.component_18,EHK20651.1,GCA_000170995
NRPS.component_18,EHK20653.1,GCA_000170995
NRPS.component_18,EHK20654.1,GCA_000170995
NRPS.component_18,EHK20657.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20641.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20642.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20643.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20644.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20648.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20649.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20651.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20653.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20654.1,GCA_000170995
PKS-NRP_Hybrids.component_11,EHK20657.1,GCA_000170995
PKSI.component_2,EHK20641.1,GCA_000170995
PKSI.component_2,EHK20642.1,GCA_000170995
PKSI.component_2,EHK20643.1,GCA_000170995
PKSI.component_2,EHK20644.1,GCA_000170995
PKSI.component_2,EHK20648.1,GCA_000170995
PKSI.component_2,EHK20649.1,GCA_000170995
PKSI.component_2,EHK20651.1,GCA_000170995
PKSI.component_2,EHK20653.1,GCA_000170995
PKSI.component_2,EHK20654.1,GCA_000170995
PKSI.component_2,EHK20657.1,GCA_000170995
mix.component_19,EHK20641.1,GCA_000170995
mix.component_19,EHK20642.1,GCA_000170995
mix.component_19,EHK20643.1,GCA_000170995
mix.component_19,EHK20644.1,GCA_000170995
mix.component_19,EHK20648.1,GCA_000170995
mix.component_19,EHK20649.1,GCA_000170995
mix.component_19,EHK20651.1,GCA_000170995
mix.component_19,EHK20653.1,GCA_000170995
mix.component_19,EHK20654.1,GCA_000170995
PKSI.component_33,EHK20641.1,GCA_000170995
PKSI.component_33,EHK20642.1,GCA_000170995
PKSI.component_33,EHK20643.1,GCA_000170995
PKSI.component_33,EHK20644.1,GCA_000170995
PKSI.component_33,EHK20648.1,GCA_000170995
PKSI.component_33,EHK20649.1,GCA_000170995
PKSI.component_33,EHK20651.1,GCA_000170995
PKSI.component_33,EHK20653.1,GCA_000170995
PKSI.component_33,EHK20654.1,GCA_000170995
mix.component_91,EHK20927.1,GCA_000170995
mix.component_91,EHK20930.1,GCA_000170995
mix.component_91,EHK20931.1,GCA_000170995
mix.component_91,EHK20932.1,GCA_000170995
mix.component_91,EHK20934.1,GCA_000170995
mix.component_91,EHK20936.1,GCA_000170995
mix.component_91,EHK20937.1,GCA_000170995
Others.component_18,EHK20927.1,GCA_000170995
Others.component_18,EHK20930.1,GCA_000170995
Others.component_18,EHK20931.1,GCA_000170995
Others.component_18,EHK20932.1,GCA_000170995
Others.component_18,EHK20934.1,GCA_000170995
Others.component_18,EHK20936.1,GCA_000170995
Others.component_18,EHK20937.1,GCA_000170995
NA,EHK21129.1,GCA_000170995
NA,EHK21130.1,GCA_000170995
NA,EHK21038.1,GCA_000170995
NA,EHK21131.1,GCA_000170995
NA,EHK21044.1,GCA_000170995
NA,EHK21047.1,GCA_000170995
NA,EHK21127.1,GCA_000170995
NA,EHK21051.1,GCA_000170995
NA,EHK21052.1,GCA_000170995
mix.component_70,EHK21132.1,GCA_000170995
mix.component_70,EHK21133.1,GCA_000170995
mix.component_70,EHK21135.1,GCA_000170995
mix.component_70,EHK21216.1,GCA_000170995
mix.component_70,EHK21137.1,GCA_000170995
mix.component_70,EHK21138.1,GCA_000170995
NRPS.component_7,EHK21132.1,GCA_000170995
NRPS.component_7,EHK21133.1,GCA_000170995
NRPS.component_7,EHK21135.1,GCA_000170995
NRPS.component_7,EHK21216.1,GCA_000170995
NRPS.component_7,EHK21137.1,GCA_000170995
NRPS.component_7,EHK21138.1,GCA_000170995
mix.component_112,EHK21607.1,GCA_000170995
mix.component_112,EHK21606.1,GCA_000170995
mix.component_112,EHK21608.1,GCA_000170995
mix.component_112,EHK21611.1,GCA_000170995
mix.component_112,EHK21614.1,GCA_000170995
mix.component_112,EHK21617.1,GCA_000170995
mix.component_112,EHK21618.1,GCA_000170995
mix.component_112,EHK21620.1,GCA_000170995
mix.component_112,EHK21622.1,GCA_000170995
NRPS.component_38,EHK21607.1,GCA_000170995
NRPS.component_38,EHK21606.1,GCA_000170995
NRPS.component_38,EHK21608.1,GCA_000170995
NRPS.component_38,EHK21611.1,GCA_000170995
NRPS.component_38,EHK21614.1,GCA_000170995
NRPS.component_38,EHK21617.1,GCA_000170995
NRPS.component_38,EHK21618.1,GCA_000170995
NRPS.component_38,EHK21620.1,GCA_000170995
NRPS.component_38,EHK21622.1,GCA_000170995
NA,EHK21675.1,GCA_000170995
NA,EHK21677.1,GCA_000170995
NA,EHK21678.1,GCA_000170995
NA,EHK21679.1,GCA_000170995
NA,EHK21683.1,GCA_000170995
NA,EHK21684.1,GCA_000170995
NA,EHK21685.1,GCA_000170995
NA,EHK21687.1,GCA_000170995
NRPS.component_33,EHK21744.1,GCA_000170995
NRPS.component_33,EHK21745.1,GCA_000170995
NRPS.component_33,EHK21746.1,GCA_000170995
NRPS.component_33,EHK21747.1,GCA_000170995
NRPS.component_33,EHK21749.1,GCA_000170995
NRPS.component_33,EHK21750.1,GCA_000170995
NRPS.component_33,EHK21752.1,GCA_000170995
NRPS.component_33,EHK21753.1,GCA_000170995
NRPS.component_33,EHK21755.1,GCA_000170995
NRPS.component_33,EHK21756.1,GCA_000170995
NRPS.component_33,EHK21757.1,GCA_000170995
NA,EHK21807.1,GCA_000170995
NA,EHK21808.1,GCA_000170995
NA,EHK21826.1,GCA_000170995
NA,EHK21812.1,GCA_000170995
NA,EHK21872.1,GCA_000170995
NA,EHK21873.1,GCA_000170995
NA,EHK21875.1,GCA_000170995
NA,EHK21877.1,GCA_000170995
NA,EHK21879.1,GCA_000170995
NA,EHK21880.1,GCA_000170995
mix.component_108,EHK21954.1,GCA_000170995
mix.component_108,EHK21956.1,GCA_000170995
PKSI.component_6,EHK21954.1,GCA_000170995
PKSI.component_6,EHK21956.1,GCA_000170995
NA,EHK21975.1,GCA_000170995
NA,EHK21978.1,GCA_000170995
mix.component_134,EHK21999.1,GCA_000170995
mix.component_134,EHK22001.1,GCA_000170995
mix.component_134,EHK22002.1,GCA_000170995
mix.component_134,EHK22005.1,GCA_000170995
NRPS.component_32,EHK21999.1,GCA_000170995
NRPS.component_32,EHK22001.1,GCA_000170995
NRPS.component_32,EHK22002.1,GCA_000170995
NRPS.component_32,EHK22005.1,GCA_000170995
mix.component_14,EHK22129.1,GCA_000170995
mix.component_14,EHK22130.1,GCA_000170995
mix.component_14,EHK22131.1,GCA_000170995
mix.component_14,EHK22132.1,GCA_000170995
mix.component_14,EHK22133.1,GCA_000170995
mix.component_14,EHK22136.1,GCA_000170995
mix.component_14,EHK22138.1,GCA_000170995
mix.component_14,EHK22142.1,GCA_000170995
mix.component_14,EHK22143.1,GCA_000170995
mix.component_14,EHK22144.1,GCA_000170995
PKSI.component_25,EHK22129.1,GCA_000170995
PKSI.component_25,EHK22130.1,GCA_000170995
PKSI.component_25,EHK22131.1,GCA_000170995
PKSI.component_25,EHK22132.1,GCA_000170995
PKSI.component_25,EHK22133.1,GCA_000170995
PKSI.component_25,EHK22136.1,GCA_000170995
PKSI.component_25,EHK22138.1,GCA_000170995
PKSI.component_25,EHK22142.1,GCA_000170995
PKSI.component_25,EHK22143.1,GCA_000170995
PKSI.component_25,EHK22144.1,GCA_000170995
NA,EHK22129.1,GCA_000170995
NA,EHK22130.1,GCA_000170995
NA,EHK22131.1,GCA_000170995
NA,EHK22132.1,GCA_000170995
NA,EHK22133.1,GCA_000170995
mix.component_130,EHK22129.1,GCA_000170995
mix.component_130,EHK22130.1,GCA_000170995
mix.component_130,EHK22131.1,GCA_000170995
mix.component_130,EHK22132.1,GCA_000170995
mix.component_130,EHK22133.1,GCA_000170995
mix.component_130,EHK22136.1,GCA_000170995
mix.component_130,EHK22138.1,GCA_000170995
mix.component_130,EHK22142.1,GCA_000170995
mix.component_130,EHK22143.1,GCA_000170995
mix.component_130,EHK22144.1,GCA_000170995
mix.component_130,EHK22145.1,GCA_000170995
mix.component_130,EHK23206.1,GCA_000170995
mix.component_130,EHK22149.1,GCA_000170995
mix.component_130,EHK22152.1,GCA_000170995
mix.component_130,EHK22153.1,GCA_000170995
mix.component_130,EHK22154.1,GCA_000170995
mix.component_130,EHK22156.1,GCA_000170995
mix.component_130,EHK22158.1,GCA_000170995
mix.component_130,EHK22159.1,GCA_000170995
mix.component_130,EHK22160.1,GCA_000170995
mix.component_130,EHK22161.1,GCA_000170995
NRPS.component_3,EHK22129.1,GCA_000170995
NRPS.component_3,EHK22130.1,GCA_000170995
