Orthogroup,tool,combined_annot,pa_Lower,pa_Coral,pa_Higher,pa_Leafcutter,pa_AllOutgroup
OG0000209,MEROPS,"MER1175938-familyG1unassignedpeptidases(Paecilomyceslilacinus)[G01.UPW]#G01#{peptidaseunit:53-247}~sourceXP_018178067~,MER0187519-scytalidoglutamicpeptidase(Trichodermareesei)[G01.001]#G01#{peptidaseunit:53-256}~sourceEGR44883~,MER0276307-familyG1unassignedpeptidases(Trichodermareesei)[G01.UPW]#G01#{peptidaseunit:57-268}~sourceEGR44169~,MER0187516-scytalidoglutamicpeptidase(Hypocreavirens)[G01.001]#G01#{peptidaseunit:12-214}~sourceEHK20785~,MER0188710-familyG1unassignedpeptidases(Hypocreavirens)[G01.UPW]#G01#{peptidaseunit:56-261}~sourceEHK18391~,MER0187528-familyG1unassignedpeptidases(Trichodermaatroviride)[G01.UPW]#G01#{peptidaseunit:47-241}~sourceEHK50903~,MER0188786-familyG1unassignedpeptidases(Trichodermaatroviride)[G01.UPW]#G01#{peptidaseunit:61-266}~sourceEHK50998~,MER0187495-scytalidoglutamicpeptidase(Trichodermaatroviride)[G01.001]#G01#{peptidaseunit:54-256}~sourceEHK46167~,MER1175858-familyG1unassignedpeptidases(Trichodermaharzianum)[G01.UPW]#G01#{peptidaseunit:54-256}~sourceKKO99003~,MER1177280-familyG1unassignedpeptidases(Trichodermaharzianum)[G01.UPW]#G01#{peptidaseunit:59-264}~sourceKKO96825~,MER1178640-familyG1unassignedpeptidases(Trichodermaparareesei)[G01.UPW]#G01#{peptidaseunit:59-268}~sourceOTA04887~,MER1175936-familyG1unassignedpeptidases(Trichodermagamsii)[G01.UPW]#G01#{peptidaseunit:47-241}~sourcePNP46591~,MER1177687-familyG1unassignedpeptidases(Trichodermagamsii)[G01.UPW]#G01#{peptidaseunit:61-266}~sourceXP_018658373~,MER1175890-familyG1unassignedpeptidases(Trichodermagamsii)[G01.UPW]#G01#{peptidaseunit:54-256}~sourceXP_018656468~,MER1175872-familyG1unassignedpeptidases(Trichodermaguizhouense)[G01.UPW]#G01#{peptidaseunit:54-256}~sourceOPB45634~,MER1177284-familyG1unassignedpeptidases(Trichodermaguizhouense)[G01.UPW]#G01#{peptidaseunit:59-264}~sourceOPB46292~,MER1175891-familyG1non-peptidasehomologues(Trichodermaharzianum)[G01.UNW]#G01#{peptidaseunit:54-242}~sourcePNP59207~,MER1176076-familyG1unassignedpeptidases(Elaphocordycepsparadoxa)[G01.UPW]#G01#{peptidaseunit:58-252}~sourcePOR39506~,MER1175944-familyG1unassignedpeptidases(Escovopsisweberi)[G01.UPW]#G01#{peptidaseunit:46-243}~sourceKOS23211~",1,1,1,1,1
OG0000210,led,abH04,1,0,1,1,1
OG0000211,led,abH06,1,1,1,1,1
OG0000215,led,abH15,1,1,1,1,1
OG0000216,MEROPS,"MER0402219-subfamilyS8Aunassignedpeptidases(Nectriahaematococca)[S08.UPA]#S08A#{peptidaseunit:133-392}~sourceXP_003054576~,MER0035648-Prb1peptidase(Trichodermahamatum)[S08.066]#S08A#{peptidaseunit:105-409}~sourceQ86ZV3~,MER0975957-subfamilyS8Aunassignedpeptidases(Trichodermareesei)[S08.UPA]#S08A#{peptidaseunit:147-382}~sourceA0A024RYC3~,MER0970662-subfamilyS8Aunassignedpeptidases(Hypocreavirens)[S08.UPA]#S08A#{peptidaseunit:148-393}~sourceG9MFA6~,MER0979286-subfamilyS8Aunassignedpeptidases(Hypocreavirens)[S08.UPA]#S08A#{peptidaseunit:139-381}~sourceG9NA09~,MER0972514-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:149-385}~sourceG9NVB2~,MER0028352-Prb1peptidase(Hypocreavirens)[S08.066]#S08A#{peptidaseunit:105-409}~sourceAAO63588~,MER0125069-subfamilyS8Aunassignedpeptidases(Neotyphodiumlolii)[S08.UPA]#S08A#{peptidaseunit:126-431}~sourceACB30130~,MER0000345-oryzin(Emericellanidulans)[S08.053]#S08A#{peptidaseunit:105-403}~sourceQ00208~,MER0988344-subfamilyS8Aunassignedpeptidases(Glomerellagraminicola)[S08.UPA]#S08A#{peptidaseunit:146-410}~sourceE3QH13~,MER0000343-oryzin(Aspergillusfumigatus)[S08.053]#S08A#{peptidaseunit:122-403}~sourceEDP50543~,MER0124977-subfamilyS8Aunassignedpeptidases(Epichloefestucae)[S08.UPA]#S08A#{peptidaseunit:126-430}~sourceACB30133~",1,1,1,1,1
OG0000216,led,abH16,1,1,1,1,1
OG0000217,led,abH09,1,1,1,1,1
OG0000217,cazy,AA11,1,1,1,1,1
OG0000219,led,abH05,1,0,0,0,1
OG0000221,cazy,GH76,1,1,1,1,1
OG0000221,led,abH23,1,1,1,1,1
OG0000223,MEROPS,MER0500472-familyM79unassignedpeptidases(Listeriamonocytogenes)[M79.UPW]#M79#{peptidaseunit:37-103}~sourceYP_007602758~,1,1,1,1,1
OG0000224,led,abH09,1,1,0,1,1
OG0000227,led,"abH04,abH07",1,0,1,0,1
OG0000228,led,abH33,1,1,1,1,1
OG0000232,MEROPS,"MER0365567-trypsin(fungal)(Trichodermareesei)[S01.103]#S01A#{peptidaseunit:29-259}~sourceEGR52804~,MER0366699-trypsin(fungal)(Hypocreavirens)[S01.103]#S01A#{peptidaseunit:30-254}~sourceEHK20203~,MER0365302-trypsin(fungal)(Hypocreavirens)[S01.103]#S01A#{peptidaseunit:29-254}~sourceEHK24630~,MER0366015-trypsin(fungal)(Trichodermaatroviride)[S01.103]#S01A#{peptidaseunit:29-255}~sourceEHK47941~,MER0099136-trypsin(fungal)(Trichodermaharzianum)[S01.103]#S01A#{peptidaseunit:29-253}~sourceCAL25577~,MER0025111-trypsin(fungal)(Trichodermaharzianum)[S01.103]#S01A#{peptidaseunit:30-258}~sourceQ8WZM5_TRIHA~,MER0955327-subfamilyS1Aunassignedpeptidases(Tetranychusurticae)[S01.UPA]#S01A#{peptidaseunit:28-271}~sourceT1L584~,MER0090536-trypsinalpha(insect)(Eupolyphagasinensis)[S01.110]#S01A#{peptidaseunit:31-254}~sourceAEQ55298~,MER0367786-serinepeptidaseSP-28({Ctenocephalidesfelis})(Ctenocephalidesfelis)[S01.424]#S01A#{peptidaseunit:26-241}~sourceACY24333~,MER0032062-trypsin(mosquitotype)(Emericellanidulans)[S01.130]#S01A#{peptidaseunit:23-249}~sourceEAA64477~,MER1267242-subfamilyS1Aunassignedpeptidases(Penicilliumbrasilianum)[S01.UPA]#S01A#{peptidaseunit:22-246}~sourceOOQ84584~,MER0178097-fireantchymotrypsin(Triboliumcastaneum)[S01.438]#S01A#{peptidaseunit:31-253}~sourceXP_967741~,MER0954117-subfamilyS1Aunassignedpeptidases(Penicilliumitalicum)[S01.UPA]#S01A#{peptidaseunit:20-241}~sourceA0A0A2KWH5~,MER1267238-subfamilyS1Aunassignedpeptidases(Blattellagermanica)[S01.UPA]#S01A#{peptidaseunit:30-249}~sourceAJO53282~,MER0958730-subfamilyS1Aunassignedpeptidases(Streptomycesalbulus)[S01.UPA]#S01A#{peptidaseunit:43-257}~sourceX0N9I5~,MER0206274-fireantchymotrypsin(Megachilerotundata)[S01.438]#S01A#{peptidaseunit:24-239}~sourceXP_003700883~,MER0090528-peptidase9({Dermatophagoides}-type)(Glycyphagusdomesticus)[S01.031]#S01A#{peptidaseunit:42-255}~sourceQ1M2M8~,MER0178707-trypsin(fungal)(Sclerotiniasclerotiorum)[S01.103]#S01A#{peptidaseunit:41-266}~sourceXP_001592294~",1,1,0,0,1
OG0000233,led,abH36,1,0,1,1,1
OG0000233,MEROPS,"MER1068763-grifolisin(Trichodermareesei)[S53.010]#S53#{peptidaseunit:192-578}~sourceA0A024RYB5~,MER1070231-grifolisin(Trichodermareesei)[S53.010]#S53#{peptidaseunit:215-607}~sourceG0RXE9~,MER1065333-grifolisin(Hypocreavirens)[S53.010]#S53#{peptidaseunit:214-607}~sourceG9NBT2~,MER1074503-grifolisin(Trichodermaatroviride)[S53.010]#S53#{peptidaseunit:191-585}~sourceG9NEV8~,MER0389931-grifolisin(Trichodermaatroviride)[S53.010]#S53#{peptidaseunit:170-542}~sourceEHK39537~,MER1073149-grifolisin(Trichodermaatroviride)[S53.010]#S53#{peptidaseunit:211-604}~sourceG9NHT4~,MER0124599-grifolisin(Podosporaanserina)[S53.010]#S53#{peptidaseunit:247-631}~sourceCAP61347~,MER1073604-familyS53non-peptidasehomologues(Acremoniumchrysogenum)[S53.UNW]#S53#{peptidaseunit:216-622}~sourceA0A086T6P7~,MER1073654-grifolisin(Clavicepspurpurea)[S53.010]#S53#{peptidaseunit:214-597}~sourceM1W341~,MER1068440-familyS53unassignedpeptidases(Togniniaminima)[S53.UPW]#S53#{peptidaseunit:213-599}~sourceR8BTR4~,MER1073784-familyS53unassignedpeptidases(Cladophialophoracarrionii)[S53.UPW]#S53#{peptidaseunit:203-592}~sourceV9DQF2~,MER0977078-familyS53unassignedpeptidases(Metarhiziumguizhouense)[S53.UPW]#S53#{peptidaseunit:207-592}~sourceA0A0B4GYP4~",1,0,1,1,1
OG0000236,led,"abH09,abH08,abH04",1,1,1,1,1
OG0000238,led,abH22,1,1,1,1,1
OG0000243,cazy,"AA3_2,AA3",1,0,0,0,1
OG0000247,cazy,CE4,1,1,1,1,1
OG0000249,MEROPS,MER0087613-methionylaminopeptidase2(Neosartoryafischeri)[M24.002]#M24A#{peptidaseunit:117-445}~sourceEAW19774~,1,1,1,1,1
OG0000249,led,abH15,1,1,1,1,1
OG0000251,led,"abH38,abH36,abH33",1,1,1,1,1
OG0000252,led,abH21,1,1,0,1,1
OG0000254,led,abH36,1,1,1,1,1
OG0000259,MEROPS,"MER0243771-familyM4unassignedpeptidases(Nectriahaematococca)[M04.UPW]#M04#{peptidaseunit:132-422}~sourceXP_003046215~,MER0287907-familyM4unassignedpeptidases(Trichodermareesei)[M04.UPW]#M04#{peptidaseunit:126-406}~sourceEGR46844~,MER0287914-familyM4unassignedpeptidases(Trichodermareesei)[M04.UPW]#M04#{peptidaseunit:166-409}~sourceEGR49888~,MER0287908-familyM4unassignedpeptidases(Hypocreavirens)[M04.UPW]#M04#{peptidaseunit:122-403}~sourceEHK24974~,MER0287879-familyM4unassignedpeptidases(Trichodermaatroviride)[M04.UPW]#M04#{peptidaseunit:75-356}~sourceEHK48282~,MER1195228-familyM4unassignedpeptidases(Trichodermagamsii)[M04.UPW]#M04#{peptidaseunit:98-379}~sourceXP_018663918~,MER0823399-familyM4unassignedpeptidases(Exophialaspinifera)[M04.UPW]#M04#{peptidaseunit:156-415}~sourceA0A0D2CDJ4~,MER0243769-familyM4unassignedpeptidases(Metarhiziumacridum)[M04.UPW]#M04#{peptidaseunit:123-412}~sourceEFY91319~",1,1,1,1,1
OG0000259,led,abH04,1,1,1,1,1
OG0000262,led,abH08,1,1,1,1,1
OG0000263,cazy,AA7,1,1,1,1,1
OG0000264,cazy,GH55,1,1,1,1,1
OG0000264,led,abH36,1,1,1,1,1
OG0000267,led,"abH08,abH30",1,0,0,0,1
OG0000267,cazy,GH92,1,0,0,0,1
OG0000268,cazy,GH92,1,1,1,1,1
OG0000268,led,abH30,1,1,1,1,1
OG0000271,led,abH08,1,1,1,1,1
OG0000272,MEROPS,MER0803100-familyI87unassignedpeptidaseinhibitors(Hypocreavirens)[I87.UPW]#I87#{inhibitorunit:23-259}~sourceG9MJI1~,1,1,1,1,1
OG0000274,led,abH22,1,1,1,1,1
OG0000278,led,abH01,1,1,1,1,1
OG0000280,cazy,AA1_3,1,1,1,1,1
OG0000284,led,abH14,1,1,1,1,1
OG0000290,led,"abH09,abH34",1,1,1,1,1
OG0000295,cazy,GH30_3,1,1,1,1,1
OG0000295,led,abH36,1,1,1,1,1
OG0000296,led,abH04,1,0,0,0,1
OG0000297,MEROPS,"MER1184257-familyM19unassignedpeptidases(Trichodermaparareesei)[M19.UPW]#M19#{peptidaseunit:77-460}~sourceOTA04286~,MER0290279-familyM19unassignedpeptidases(Trichodermareesei)[M19.UPW]#M19#{peptidaseunit:77-460}~sourceEGR44935~,MER0290310-familyM19unassignedpeptidases(Trichodermareesei)[M19.UPW]#M19#{peptidaseunit:11-350}~sourceEGR53015~,MER0118485-familyM19unassignedpeptidases(Hypocreavirens)[M19.UPW]#M19#{peptidaseunit:12-353}~sourceEHK21728~,MER0290306-familyM19unassignedpeptidases(Hypocreavirens)[M19.UPW]#M19#{peptidaseunit:18-376}~sourceEHK21959~,MER0290302-familyM19unassignedpeptidases(Hypocreavirens)[M19.UPW]#M19#{peptidaseunit:68-450}~sourceEHK27477~,MER0290295-familyM19unassignedpeptidases(Trichodermaatroviride)[M19.UPW]#M19#{peptidaseunit:66-447}~sourceEHK50518~,MER1188220-familyM19unassignedpeptidases(Trichodermaharzianum)[M19.UPW]#M19#{peptidaseunit:79-461}~sourceKKP00848~,MER1191949-familyM19unassignedpeptidases(Trichodermaharzianum)[M19.UPW]#M19#{peptidaseunit:202-556}~sourceKKP00670~,MER1186766-familyM19unassignedpeptidases(Trichodermaparareesei)[M19.UPW]#M19#{peptidaseunit:11-348}~sourceOTA04141~,MER1188796-familyM19unassignedpeptidases(Trichodermagamsii)[M19.UPW]#M19#{peptidaseunit:75-456}~sourceXP_018659276~,MER1189390-familyM19unassignedpeptidases(Trichodermaguizhouense)[M19.UPW]#M19#{peptidaseunit:11-342}~sourceOPB46120~,MER1188797-familyM19unassignedpeptidases(Trichodermaguizhouense)[M19.UPW]#M19#{peptidaseunit:66-449}~sourceOPB39944~,MER1189507-familyM19unassignedpeptidases(Trichodermaharzianum)[M19.UPW]#M19#{peptidaseunit:22-324}~sourcePKK53444~,MER1187753-familyM19unassignedpeptidases(Trichodermaharzianum)[M19.UPW]#M19#{peptidaseunit:67-449}~sourcePNP55169~,MER1185927-familyM19unassignedpeptidases(Metacordycepschlamydosporia)[M19.UPW]#M19#{peptidaseunit:14-353}~sourceXP_022284121~,MER1187621-familyM19unassignedpeptidases(Fusariumpoae)[M19.UPW]#M19#{peptidaseunit:89-468}~sourceOBS18686~",1,1,1,1,1
OG0000300,cazy,GH18,1,1,1,1,1
OG0000301,cazy,GT76,1,1,1,1,1
OG0000302,led,abH08,1,1,1,1,1
OG0000302,MEROPS,"MER0851789-subfamilyM20Aunassignedpeptidases(Talaromycesemersonii)[M20.UPA]#M20A#{peptidaseunit:48-544}~sourceA0A0F4YI06~,MER0785864-subfamilyM20Aunassignedpeptidases(Hypocreavirens)[M20.UPA]#M20A#{peptidaseunit:52-550}~sourceG9N5R1~,MER0853622-subfamilyM20Aunassignedpeptidases(Trichodermareesei)[M20.UPA]#M20A#{peptidaseunit:67-567}~sourceA0A024SJW4~,MER0851575-subfamilyM20Aunassignedpeptidases(Trichodermareesei)[M20.UPA]#M20A#{peptidaseunit:77-587}~sourceG0RRB3~,MER0854697-subfamilyM20Aunassignedpeptidases(Trichodermaatroviride)[M20.UPA]#M20A#{peptidaseunit:55-554}~sourceG9NGL8~",1,1,1,1,1
OG0000304,MEROPS,MER0295850-familyC26non-peptidasehomologues(Nematostellavectensis)[C26.UNW]#C26#{peptidaseunit:61-329}~sourceXP_001621066~,1,1,1,1,1
OG0000309,led,"abH36,abH16,abH33",1,1,1,1,1
OG0000310,led,abH09,1,1,1,1,1
OG0000313,led,abH04,1,1,1,1,1
OG0000315,cazy,GH72,1,1,1,1,1
OG0000317,cazy,GH11,1,1,0,0,1
OG0000317,led,abH32,1,1,0,0,1
OG0000318,cazy,GH20,1,1,1,0,1
OG0000318,MEROPS,"MER0384250-subfamilyA1Aunassignedpeptidases(Trichodermareesei)[A01.UPA]#A01A#{peptidaseunit:18-361}~sourceEGR44871~,MER0384340-subfamilyA1Aunassignedpeptidases(Trichodermaatroviride)[A01.UPA]#A01A#{peptidaseunit:25-361}~sourceEHK46126~",1,1,1,0,1
OG0000322,cazy,GH71,1,1,1,1,1
OG0000322,led,abH36,1,1,1,1,1
OG0000325,cazy,GT32,1,1,1,1,1
OG0000327,led,abH22,1,1,1,1,1
OG0000328,led,abH36,1,1,1,1,1
OG0000330,cazy,GH64,1,1,1,1,1
OG0000330,led,abH32,1,1,1,1,1
OG0000332,led,abH09,1,1,1,1,1
OG0000334,led,abH01,1,1,1,1,1
OG0000338,MEROPS,MER1363300-familyS54non-peptidasehomologues(Thecamonastrahens)[S54.UNW]#S54#{peptidaseunit:124-238}~sourceXP_013759534~,1,1,1,1,1
OG0000341,led,abH06,1,1,1,1,1
OG0000342,led,abH32,1,0,0,1,1
OG0000343,cazy,AA7,1,1,1,1,1
OG0000343,led,abH25,1,1,1,1,1
OG0000344,led,abH08,1,1,1,1,1
OG0000350,cazy,GH75,1,1,0,1,1
OG0000350,led,abH36,1,1,0,1,1
OG0000352,led,abH22,1,0,1,1,1
OG0000357,MEROPS,"MER0065250-familyC56non-peptidasehomologues(Gibberellazeae)[C56.UNW]#C56#{peptidaseunit:41-192}~sourceXP_389155~,MER0386057-familyC56non-peptidasehomologues(Trichodermaatroviride)[C56.UNW]#C56#{peptidaseunit:96-212}~sourceEHK41960~,MER0175416-familyC56non-peptidasehomologues(Neosartoryafischeri)[C56.UNW]#C56#{peptidaseunit:41-194}~sourceXP_001266389~,MER0625356-familyC56non-peptidasehomologues(Aplysiacalifornica)[C56.UNW]#C56#{peptidaseunit:91-224}~sourceXP_005095151~",1,1,1,0,1
OG0000360,MEROPS,MER0813153-familyM1unassignedpeptidases(Metarhiziumbrunneum)[M01.UPW]#M01#{peptidaseunit:228-452}~sourceA0A0B4FIU0~,1,1,1,1,1
OG0000364,led,abH28,1,1,1,1,1
OG0000365,cazy,GH18,1,1,1,1,1
OG0000365,led,abH36,1,1,1,1,1
OG0000366,MEROPS,"MER0626661-familyC110non-peptidasehomologues(Stachybotryschlorohalonata)[C110.UNW]#C110#{peptidaseunit:856-952}~sourceKFA68264~,MER0626660-familyC110non-peptidasehomologues(Trichodermareesei)[C110.UNW]#C110#{peptidaseunit:839-936}~sourceXP_006961896~,MER0626584-familyC110unassignedpeptidases(Hypocreavirens)[C110.UPW]#C110#{peptidaseunit:860-957}~sourceEHK27251~,MER0626696-familyC110non-peptidasehomologues(Trichodermaatroviride)[C110.UNW]#C110#{peptidaseunit:832-929}~sourceEHK41644~,MER0626750-familyC110non-peptidasehomologues(Metarhiziumbrittlebankisoides)[C110.UNW]#C110#{peptidaseunit:785-881}~sourceKID99326~,MER0626685-familyC110non-peptidasehomologues(Stachybotryschartarum)[C110.UNW]#C110#{peptidaseunit:843-939}~sourceKFA54745~,MER0626702-familyC110non-peptidasehomologues(Acremoniumchrysogenum)[C110.UNW]#C110#{peptidaseunit:824-920}~sourceKFH47567~",1,1,1,1,1
OG0000373,led,"abH08,abH09",1,1,1,1,1
OG0000373,MEROPS,MER0130181-familyS33non-peptidasehomologues(Streptosporangiumroseum)[S33.UNW]#S33#{peptidaseunit:44-355}~sourceGEBA2500481680~,1,1,1,1,1
OG0000378,led,abH08,1,0,1,1,1
OG0000381,led,abH15,1,1,1,1,1
OG0000384,cazy,GH88,1,1,1,1,1
OG0000384,led,"abH07,abH08,abH11",1,1,1,1,1
OG0000384,MEROPS,MER0213568-familyS33non-peptidasehomologues(Nectriahaematococca)[S33.UNW]#S33#{peptidaseunit:22-284}~sourceEEU33458~,1,1,1,1,1
OG0000390,led,abH30,1,1,1,1,1
OG0000390,cazy,GH17,1,1,1,1,1
OG0000391,cazy,GT69,1,0,1,1,1
OG0000392,led,abH31,1,1,1,1,1
OG0000400,cazy,GH16,1,1,1,1,1
OG0000400,led,abH36,1,1,1,1,1
OG0000408,cazy,AA7,1,1,1,1,1
OG0000411,cazy,GT54,1,0,0,1,1
OG0000413,cazy,GH89,1,1,1,1,1
OG0000415,led,abH18,1,0,1,0,1
OG0000417,MEROPS,MER0433673-familyC19unassignedpeptidases(Phytophthorainfestans)[C19.UPW]#C19#{peptidaseunit:234-891}~sourceXP_002904607~,1,0,0,0,1
OG0000429,led,abH23,1,1,0,0,1
OG0000435,led,"abH21,abH22,abH26,abH36,abH08,abH11,abH23,abH07,abH16,abH18,abH12",1,1,0,0,1
OG0000435,MEROPS,"MER0605019-highlysimilartoacyl-proteinthioesterase1({Homosapiens})(Neurosporacrassa)[S09.941]#S09X#{peptidaseunit:106-214}~sourceXP_964649~,MER0625193-highlysimilartoacyl-proteinthioesterase1({Homosapiens})(Myceliophthorathermophila)[S09.941]#S09X#{peptidaseunit:106-214}~sourceXP_003660153~,MER0064133-highlysimilartoacyl-proteinthioesterase1({Homosapiens})(Gibberellazeae)[S09.941]#S09X#{peptidaseunit:103-214}~sourceXP_386580~,MER0624579-highlysimilartoacyl-proteinthioesterase1({Homosapiens})(Podosporaanserina)[S09.941]#S09X#{peptidaseunit:103-214}~sourceXP_001907417~,MER0214560-familyS9unassignedpeptidases(Ajellomycescapsulatus)[S09.UPW]#S09X#{peptidaseunit:131-310}~sourceEEH04194~,MER0209890-highlysimilartoacyl-proteinthioesterase1({Homosapiens})(Pyrenophoratritici)[S09.941]#S09X#{peptidaseunit:98-209}~sourceXP_001936510~,MER0625486-highlysimilartoacyl-proteinthioesterase1({Homosapiens})(Thielaviaterrestris)[S09.941]#S09X#{peptidaseunit:106-214}~sourceXP_003651408~,MER0209188-lysophospholipaseII({Homosapiens})(Botryotiniafuckeliana)[S09.025]#S09X#{peptidaseunit:90-203}~sourceXP_001550442~",1,1,0,0,1
OG0000436,led,"abH07,abH08,abH21,abH11,abH09,abH12,abH04,abH22",1,1,1,1,1
OG0000436,MEROPS,"MER0625083-subfamilyS9Cnon-peptidasehomologues(Gibberellazeae)[S09.UNC]#S09C#{peptidaseunit:78-314}~sourceXP_389572~,MER0511182-subfamilyS9Cnon-peptidasehomologues(Macrophominaphaseolina)[S09.UNC]#S09C#{peptidaseunit:121-344}~sourceEKG18454~,MER0210999-familyS9non-peptidasehomologues(Chaetomiumglobosum)[S09.UNW]#S09X#{peptidaseunit:456-677}~sourceXP_001227364~,MER0626123-subfamilyS9Cnon-peptidasehomologues(Aspergillusniger)[S09.UNC]#S09C#{peptidaseunit:127-324}~sourceXP_001393371~,MER0033099-CG18642({Drosophilamelanogaster})(Magnaporthegrisea)[S09.A68]#S09C#{peptidaseunit:140-389}~sourceMG00804_4~",1,1,1,1,1
OG0000442,led,"abH31,abH08",1,1,1,1,0
OG0000444,led,"abH36,abH16,abH33",1,0,1,1,1
OG0000445,led,abH28,1,1,1,1,1
OG0000450,cazy,CE5,1,1,1,1,1
OG0000450,led,"abH21,abH22,abH23,abH36",1,1,1,1,1
OG0000455,led,abH25,1,1,1,0,1
OG0000462,led,abH09,1,1,1,1,1
OG0000463,MEROPS,"MER0354770-familyS12unassignedpeptidases(Hypocreavirens)[S12.UPW]#S12#{peptidaseunit:41-258}~sourceEHK27002~,MER0421115-familyS12unassignedpeptidases(Trichodermaatroviride)[S12.UPW]#S12#{peptidaseunit:11-359}~sourceEHK44873~,MER0356034-familyS12unassignedpeptidases(Hypocreavirens)[S12.UPW]#S12#{peptidaseunit:61-275}~sourceEHK25879~,MER1005870-familyS12unassignedpeptidases(Pseudogymnoascuspannorum)[S12.UPW]#S12#{peptidaseunit:17-83,103-364}~sourceA0A094E0Z7~,MER1009891-familyS12unassignedpeptidases(Exophialaoligosperma)[S12.UPW]#S12#{peptidaseunit:11-339}~sourceA0A0D2EEK3~,MER0192835-familyS12unassignedpeptidases(Arthrodermaotae)[S12.UPW]#S12#{peptidaseunit:29-371}~sourceEEQ35612~,MER0160330-familyS12unassignedpeptidases(Aspergillusclavatus)[S12.UPW]#S12#{peptidaseunit:23-361}~sourceXP_001270526~,MER1007320-familyS12unassignedpeptidases(Pestalotiopsisfici)[S12.UPW]#S12#{peptidaseunit:13-340}~sourceW3WQF4~,MER1004803-familyS12unassignedpeptidases(Cordycepsbassiana)[S12.UPW]#S12#{peptidaseunit:13-346}~sourceJ5JS13~,MER0162622-familyS12unassignedpeptidases(Talaromycesmarneffei)[S12.UPW]#S12#{peptidaseunit:23-362}~sourceXP_002153143~,MER1007727-familyS12unassignedpeptidases(Cordycepsbassiana)[S12.UPW]#S12#{peptidaseunit:12-346}~sourceA0A0A2V4S8~,MER1003320-familyS12unassignedpeptidases(Bionectriaochroleuca)[S12.UPW]#S12#{peptidaseunit:26-354}~sourceA0A0B7JUG0~,MER1006076-familyS12unassignedpeptidases(Pseudogymnoascuspannorum)[S12.UPW]#S12#{peptidaseunit:9-339}~sourceA0A094AM07~",1,1,1,1,1
OG0000466,cazy,GH28,1,1,1,1,1
OG0000466,led,abH33,1,1,1,1,1
OG0000471,cazy,GT1,1,1,1,1,1
OG0000476,led,abH31,1,1,1,1,1
OG0000478,MEROPS,MER0156677-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:1597-1793}~sourceENSDORP00000001851~,1,1,1,1,0
OG0000481,led,abH03,1,1,1,1,1
OG0000487,MEROPS,"MER0000339-cuticle-degradingpeptidaseofparasiticfungus(Paecilomyceslilacinus)[S08.056]#S08A#{peptidaseunit:107-390}~sourceABO32256~,MER0000336-peptidaseT(Engyodontiumalbum)[S08.061]#S08A#{peptidaseunit:3-293}~sourcePRTT_TRIAL~,MER0004239-subfamilyS8Anon-peptidasehomologues(Metarhiziumanisopliae)[S08.UNA]#S08A#{peptidaseunit:103-386}~sourceO14410~,MER0125990-cuticle-degradingpeptidaseofparasiticfungus(Hypocreapseudokoningii)[S08.056]#S08A#{peptidaseunit:108-391}~sourceABN04079~,MER0402064-cuticle-degradingpeptidaseofparasiticfungus(Hypocreavirens)[S08.056]#S08A#{peptidaseunit:110-384}~sourceEHK17214~,MER0402098-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:92-333}~sourceEHK40543~,MER0122025-peptidaseT(Epichloefestucae)[S08.061]#S08A#{peptidaseunit:98-391}~sourceACB30132~,MER0176290-peptidaseT(Gibberellazeae)[S08.061]#S08A#{peptidaseunit:101-387}~sourceXP_383152~,MER0046965-familyI9unassignedpeptidaseinhibitors(Paecilomyceslilacinus)[I09.UPW]#I09#{inhibitorunit:16-106}~sourceABO32256~,MER0019139-cuticle-degradingpeptidaseofparasiticfungus(Tolypocladiuminflatum)[S08.056]#S08A#{peptidaseunit:99-389}~sourceQ8TGV6~,MER0011060-cuticle-degradingpeptidaseofparasiticfungus(Metarhiziumanisopliae)[S08.056]#S08A#{peptidaseunit:100-390}~sourceCAB63911~,MER0011068-cuticle-degradingpeptidaseofparasiticfungus(Metarhiziumanisopliae)[S08.056]#S08A#{peptidaseunit:105-388}~sourceQ9UUQ8~,MER0000338-cuticle-degradingpeptidaseofparasiticfungus(Metarhiziumanisopliae)[S08.056]#S08A#{peptidaseunit:108-388}~sourceCUDP_METAN~",1,0,1,1,1
OG0000488,cazy,CBM13,1,0,1,0,1
OG0000489,cazy,"AA3_2,AA3",1,1,0,1,1
OG0000493,cazy,GH18,1,0,0,0,1
OG0000493,led,abH08,1,0,0,0,1
OG0000494,led,"abH08,abH07,abH13",1,1,1,1,1
